symbol,currency,country,downMonthPercentage,industry,subsector,twoYear,sixMonth,threeMonth,oneYearRisk,twoYearRisk,sinceStartDateRisk,a_sinceStartDateRisk,a_oneYearRisk,a_twoYearRisk
ALGR,USD,United States,0.14285714285714285,nan,nan,nan,0.04407514036822382,0.01736910460776142,nan,nan,0.0030500351684089396,0.03416430832757584,nan,nan
ALGRR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ALGRU,USD,United States,0.5,nan,nan,nan,0.0038222704257248837,0.003816307722832293,nan,nan,0.00399031657463962,0.040361535569971206,nan,nan
ALGRW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ALNA,USD,United States,0.5625,nan,nan,nan,-0.3445065389926069,0.29174321140459925,0.05031847487416547,nan,0.04995977555345455,0.7716211028935078,0.7713676132108316,nan
AMMA,USD,United States,0.7142857142857143,Consumer Services,Broadcasting & Entertainment,-0.89501205758293,0.08768645423306905,0.30522377309289367,0.13755293439994382,0.11263896512449123,0.1043197907044902,1.6258863702659876,2.135395783607923,-0.6759815708681528
ARLP,USD,United States,0.41708542713567837,Basic Materials,Coal,0.1913070572988039,0.06135554018540731,0.2156701737821031,0.016045049360257753,0.017912191630987725,0.022413127909150166,0.3485815410469236,0.2433352215849871,0.09147013577962992
AHPI,USD,United States,0.5879396984924623,Health Care,Medical Supplies,-0.13793060947189423,-0.20454512502732744,-0.0420926551754811,0.04242746982275262,0.044405036257757276,0.045464070501564716,0.6490436375156872,0.6364120473412893,-0.0715230802394139
AMOT,USD,United States,0.457286432160804,Industrials,Electronic Equipment,0.7931409046608918,-0.3392637983749792,-0.19579323325236578,0.023772653778423188,0.025219589599789483,0.040950444631888135,0.6189009590350985,0.37361658115531793,0.33908211274025013
ALQA,USD,United States,0.6129032258064516,Health Care,Biotechnology,-0.5632352801407333,0.3083701045363559,0.5882361477653678,0.06635955594149993,0.07100078203740756,0.07826776754209067,1.1573861439902302,1.0151060119771806,-0.3391182255052976
ALLT,USD,Israel,0.5067567567567568,Technology,Software,0.7303460807154284,0.26051766818903843,0.2833607856341438,0.018916879151961347,0.018471593067072672,0.02982651901779128,0.4612532877183699,0.2824892469768184,0.3154261973654884
MDRX,USD,United States,0.4371859296482412,Technology,Software,-0.1794657754095599,-0.3101755148224931,0.01970939840077915,0.026170733459146105,0.02292706600290532,0.030527618648292607,0.47375609569881477,0.4054352593812244,-0.09416655803042906
ALNY,USD,United States,0.449438202247191,Health Care,Biotechnology,0.6607584600341475,-0.004341916914224853,0.19517206542997573,0.03383565172882291,0.03942450839627119,0.039020685177122746,0.615904927622469,0.5317690081180049,0.28870417863610087
AOSL,USD,United States,0.5046728971962616,Technology,Semiconductors,-0.34333909091374587,-0.06964764612744799,0.061825343992458454,0.030121272035787714,0.027865406663223676,0.026725945215845384,0.4185018077791185,0.46857702571834475,-0.18965383379307943
GOOG,USD,United States,0.4067796610169492,Technology,Internet,0.4492292841527488,-0.007415125230135696,0.14388618565614575,0.016648881358164166,0.015042817842169192,0.014850833682740006,0.23561087841875325,0.2616577093611459,0.20383939300587306
GOOGL,USD,United States,0.3942857142857143,Technology,Internet,0.4296504038230182,-0.01428239825110878,0.1386465791870342,0.016679992249109692,0.015025537282865866,0.019047683703560116,0.30219996840299346,0.26214665539216553,0.1956798918703193
SMCP,USD,nan,0.5,nan,nan,0.008438993370172086,-0.139334138114032,0.006671865654207831,0.06269907990357958,0.04865600759151068,0.04712619550905159,0.16328324677645814,0.21719598396164114,0.004210631974274737
ATEC,USD,United States,0.5098039215686274,Health Care,Medical Equipment,0.24474193866132316,-0.18397599093816674,0.2008739001826795,0.041369316652339644,0.04256804976329993,0.0492437640573908,0.7556532160191998,0.6301186583377124,0.11568003417705874
ALPN,USD,United States,0.5555555555555556,Health Care,Biotechnology,-0.420923110142333,0.06635088893856038,0.8342390957408058,0.041992570270033,0.037434948767066545,0.04375762345608318,0.6793471130538008,0.6437339125000795,-0.23902898224855695
SWIN,USD,nan,0.36363636363636365,nan,nan,nan,0.11726987171273373,0.06692743448143645,0.028453015852198418,nan,0.02372649113713554,0.08223927182353435,0.09856413816914067,nan
AMR,USD,United States,0.6818181818181818,Oil & Gas,Exploration & Production,nan,-0.9306220116716282,-0.7100000182654185,0.07173662876283295,nan,0.05421683636904379,0.8215939485936037,1.1136519570349703,nan
AMRWW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AABA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ALTR,USD,United States,0.375,Technology,Computer Services,nan,-0.14039104963737015,0.35424233618997175,0.027410587575579442,nan,0.029461883867888165,0.4566010962796122,0.42286994936359024,nan
ALT,USD,United States,0.5652173913043478,Oil & Gas,Exploration & Production,-0.9866744512465035,-0.3295455637464504,0.4320383718571955,0.2131303526558568,0.15468705983432263,0.1402254344393007,2.094621777463993,3.3086728277050277,-0.8845636593030753
ASPS,USD,Luxembourg,0.41739130434782606,Financials,Mortgage Finance,-0.22165795026062785,-0.2395284639698712,0.08981718831186082,0.023087497749023186,0.032120748059633636,0.045577938479876935,0.7208143885264681,0.36284850891364323,-0.11776304218233291
AIMC,USD,United States,0.4013605442176871,Industrials,Industrial Machinery,-0.0698155208989546,-0.26227879057790837,0.20363135559146325,0.020679702480332504,0.019084668435672726,0.028824949361194955,0.45406507880157676,0.31633861944752567,-0.03553928068529122
ALZH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AMAG,USD,United States,0.46733668341708545,Health Care,Pharmaceuticals,-0.4345455164535146,-0.3780000730142852,-0.18104018796423346,0.030612927320503948,0.034505013991461574,0.04037980300345817,0.6224841257141926,0.47916810535235127,-0.24803292389461262
AMAL,USD,United States,0.3333333333333333,Financials,Banks,nan,-0.1963390108852158,-0.18381238769772226,nan,nan,0.029260998701690095,0.39109638996908425,nan,nan
AMRN,USD,Ireland,0.542713567839196,Health Care,Pharmaceuticals,4.495299165877827,0.07744277608341726,0.2880235386367637,0.2067264539609925,0.14834164268130723,0.07803807432222926,1.1873377739969455,3.229170440100347,1.3442054444689413
AMRK,USD,United States,0.5833333333333334,Consumer Goods,Clothing & Accessories,-0.3397781436645751,-0.12211981143353891,-0.030534161274785348,0.021978476370553026,0.02360263885928742,0.023209478300929974,0.3594228376087021,0.33692366277715646,-0.18745962787352843
AMZN,USD,United States,0.38190954773869346,Consumer Services,Broadline Retailers,1.1094356450177236,-0.10945575251298169,0.18761370820760542,0.022856735915080455,0.01955283012130532,0.025915521259029836,0.4050307347776363,0.3592218020149348,0.45238963264604837
AMBC,USD,United States,0.4714285714285714,Financials,Property & Casualty Insurance,0.06111050610490465,-0.08912792421649762,0.07888632663969924,0.01777459774927494,0.021548526110320283,0.024369478833461997,0.38356900902224145,0.27707855747259247,0.030102182361004814
AMBCW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AMBA,USD,United States,0.4155844155844156,Industrials,Electrical Components & Equipment,-0.2420166106903082,0.10677365529031123,0.22384226792487877,0.02906546033883165,0.029394182882541656,0.033505397500508474,0.5320556019332564,0.45587393239602564,-0.12937758510954256
AMCX,USD,United States,0.46236559139784944,Consumer Services,Broadcasting & Entertainment,-0.010416775618025353,-0.14078982888500444,0.03862964109373242,0.01928495885335258,0.01890191572045493,0.01882327459751364,0.2983992273066891,0.3024727606611437,-0.0052220225688675015
DOX,USD,United States,0.4271356783919598,Technology,Software,-0.1055982782765332,-0.17347287278813214,-0.07306246138329418,0.011307708820889927,0.010013751328873858,0.019673666019142937,0.30652611048430717,0.1780739765854402,-0.05427185633319198
AMDA,USD,United States,0.7543859649122807,Health Care,Medical Supplies,-0.9629789850586014,-0.7269890185196852,-0.3959882386571543,0.1450856808921559,0.10959901683728059,0.09609037983784421,1.4976395024073168,2.252335456095663,-0.8075915413985167
AMED,USD,United States,0.44221105527638194,Health Care,Health Care Providers,1.4035884479362637,-0.02440777880110454,0.0409871214456737,0.02524685982633877,0.024655079659406068,0.0313715579352497,0.4884931633404227,0.3967855478459709,0.5503510724788316
UHAL,USD,United States,0.40703517587939697,Consumer Services,Specialized Consumer Services,-0.022993100014132906,0.015257491964891408,0.10194663287623801,0.014529486742074663,0.014558365676361755,0.034698941183650835,0.541402929704841,0.22834880838766486,-0.011563406188405456
AMRH,USD,United States,0.4824120603015075,Industrials,Electrical Components & Equipment,-0.9441920482498755,-0.7231545910401063,1.063652900584011,0.10693794029176679,0.11826620568306367,1.350423337063527,13.505253451518062,1.646288664998146,-0.7637629331579726
AMRHW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ATAX,USD,United States,0.38190954773869346,Financials,Mortgage Finance,0.4180894339533346,0.21758274827743745,0.20818510852378944,0.012525598680738064,0.012484652793726113,0.01858847269527724,0.27425181309855673,0.17977616136753746,0.19083560324393
AMOV,USD,Mexico,0.41708542713567837,Telecommunications,Mobile Telecommunications,0.02213910905056669,-0.090431367114352,0.03671551592582363,0.020912432168039688,0.0185144045006114,0.024433462357261616,0.3806862521071914,0.32532109713674023,0.0110089559695139
AAL,USD,United States,0.42857142857142855,Consumer Services,Airlines,-0.29599815992759027,-0.2650226861454441,-0.05662379994924339,0.025996789930058602,0.022617072489324486,0.023074500989787673,0.3648002363318883,0.4077437176955995,-0.1609518249394677
ACSF,USD,United States,0.4727272727272727,Financials,Equity Investment Instruments,0.33603504537161355,0.18632930963771227,0.015738271339787627,0.011420277558811236,0.011791893647069354,0.012127661178874306,0.18234531020931644,0.15783137599468275,0.15586982198326016
AETI,USD,United States,0.3969849246231156,Industrials,Electrical Components & Equipment,-0.7807926537343546,0.2734769656327108,0.03195404550307897,0.13223674720939407,0.1017033112012717,0.05185497602497993,0.7981121106623574,2.027150948608041,-0.5318041582140595
AFIN,USD,United States,0.625,Financials,Consumer Finance,nan,-0.26773711286459223,-0.1779840195814913,nan,nan,0.02119598127006522,0.33329497023184906,nan,nan
AMNB,USD,United States,0.4472361809045226,Financials,Banks,0.01552339769019285,-0.1058616353874046,0.18116996614382977,0.013199984394176818,0.013843377734159888,0.018922710583925452,0.2879423408144612,0.20449327891537847,0.0077318084144177845
ANAT,USD,United States,0.4221105527638191,Financials,Full Line Insurance,0.14437494825670075,-0.021085361198925717,-0.011811531160970114,0.012111225828956807,0.01183757515437951,0.01972991325707482,0.30765963591798684,0.19072777508228225,0.0697546205820756
AOBC,USD,United States,0.47738693467336685,Consumer Goods,Recreational Products,-0.4937251950531338,-0.3895686130019784,-0.2628305159428075,0.036497329177563695,0.03207155918177024,0.03765284776231724,0.579239739833723,0.5712735632675324,-0.28847009553577707
APEI,USD,United States,0.5147058823529411,Consumer Services,Specialized Consumer Services,0.3602740280972311,-0.09863871958342556,0.04673176896447687,0.022589357832587538,0.03180722900099317,0.030758545399472096,0.48506887942522714,0.34995282674852646,0.16630786162883737
ARII,USD,United States,0.45161290322580644,Industrials,Commercial Vehicles & Trucks,0.6416184772541166,0.7876544544712015,0.5177872521186028,0.03637814949133823,0.028543669639835234,0.035261366740465455,0.5588457081682584,0.5529000042102271,0.2812566008626518
AMRB,USD,United States,0.5025125628140703,Financials,Banks,-0.13678979972815158,-0.1533763248195661,-0.07330788256971991,0.025111422327640052,0.020359111508880576,0.022240798012799885,0.3268225404980244,0.35155991258696073,-0.07090893865463943
AMSWA,USD,United States,0.4472361809045226,Technology,Software,0.24184605729994507,-0.01574534778322948,0.13157992919492054,0.023799915382122346,0.021090014534414694,0.028813628061579603,0.44304242606736927,0.3710039639190836,0.11438146848372566
AMSC,USD,United States,0.5025125628140703,Industrials,Electrical Components & Equipment,1.099359670962042,0.8848926342584464,0.17488815548527364,0.04693792021275883,0.046138312701441316,0.04592146836995195,0.7107603075699199,0.7316897634910122,0.44891672326674525
AMWD,USD,United States,0.4623115577889447,Consumer Goods,Furnishings,-0.12717147483473537,-0.0008921884421916261,0.4076870568879116,0.02520290613218392,0.02594181207143521,0.029499063334618186,0.4602150566988248,0.39609476131905036,-0.06574707644810407
CRMT,USD,United States,0.457286432160804,Consumer Services,Specialty Retailers,1.437515760139054,0.07288999210024524,0.1580399877884379,0.02710546840383903,0.02365209315876173,0.027130623596141514,0.4221531524628737,0.42513266009366174,0.5612545468753818
ABCB,USD,United States,0.4120603015075377,Financials,Banks,-0.21621774824529605,-0.24772411155948482,0.08209682123051242,0.01853346822203995,0.017450121359671715,0.03070929060481354,0.47577071539791793,0.29009466362319447,-0.11468522447961826
AMSF,USD,United States,0.4125,Financials,Life Insurance,0.06410373916983095,0.01947652241143228,0.04892683475219611,0.013673036784464064,0.015049097043266377,0.022619485057309218,0.3561791267548892,0.21182177503324293,0.03155404083830282
ASRV,USD,United States,0.5175879396984925,Financials,Banks,0.10193872665809263,-0.06788485557746486,-0.010082606121811881,0.011122815792599106,0.015170138460010496,0.034578375139215856,0.5086659876780126,0.15291343593190693,0.04973269295477922
ASRVP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ATLO,USD,United States,0.4692737430167598,Financials,Banks,-0.04696076326419759,-0.0010794210857173773,0.06194852040057597,0.015419054488760036,0.015514990732804386,0.031534147541113305,0.4759720147312985,0.23787358709177767,-0.02376271494282578
AMGN,USD,United States,0.4371859296482412,Health Care,Biotechnology,0.20229726849625274,-0.0784228808335022,-0.025364174499883436,0.014042444692316278,0.013095939873224879,0.01707883989361923,0.26701837812280654,0.22069434173847802,0.09649316846766198
FOLD,USD,United States,0.5140845070422535,Health Care,Pharmaceuticals,0.909226309460857,0.11497083830752121,0.4070981239808245,0.034756561678102045,0.035099334866312636,0.046563290146708444,0.7303772257177341,0.5440262420348024,0.38174755634336366
AMKR,USD,United States,0.5025125628140703,Technology,Semiconductors,-0.2109587840996879,0.169147577566768,0.317073240647005,0.02740503671275463,0.025382824853129444,0.03945446998230814,0.6097032682073272,0.4227843148227334,-0.11172008021102264
AMPH,USD,United States,0.43636363636363634,Health Care,Pharmaceuticals,0.47347414758137935,0.06756692171560655,0.03216078802599279,0.026511937772268564,0.02330354784984335,0.027362215211837262,0.430962096177891,0.414977465518258,0.21386743410529774
IBUY,USD,nan,0.3055555555555556,nan,nan,0.6935827716362528,-0.0942119134757556,0.08469684881765586,0.08444413517029478,0.06405467314638998,0.05519691670993495,0.1912601355426993,0.292523065032329,0.30137725953554795
ASYS,USD,United States,0.5326633165829145,Financials,Banks,-0.04651182343566658,-0.0018728721251057851,0.17660053322253738,0.034132436156116136,0.03613607566436601,0.04132724912773776,0.6353756230900283,0.5265695786051638,-0.023532808249896564
AFSI,USD,United States,nan,Financials,Property & Casualty Insurance,nan,nan,nan,nan,nan,nan,nan,nan,nan
AMRS,USD,United States,0.5980392156862745,Oil & Gas,Alternative Fuels,-0.7486951824128061,-0.7632241538657968,-0.4371257453100423,0.06944645678292898,0.06370821827462461,0.05381690605127476,0.837937644917672,1.0803333314529269,-0.498696880533151
ADI,USD,United States,0.43315508021390375,Technology,Semiconductors,0.3672100634373066,0.17034653878524658,0.2541153335295128,0.017289820986281398,0.016115916024257142,0.017725216247475053,0.29814727077247516,0.2722803731724688,0.16927758185869046
ANAB,USD,United States,0.4230769230769231,Health Care,Biotechnology,1.4032344920515145,-0.2966824159302444,0.10001576570854508,0.036057774408618376,0.057863617145501645,0.05627131489871828,0.8888261634176926,0.565544093280526,0.550236914813834
AVXL,USD,United States,0.4966887417218543,Health Care,Biotechnology,-0.4128269567083482,0.22710662831691852,1.147435938096702,0.058524847211805724,0.04870244279258936,0.057389166797785184,0.9165910941123585,0.9085499521879985,-0.23372782688417304
